sigma_tp,diameter,epoch_mjd,ad,producer,rms,H_sigma,closeness,K2,K1,M1,two_body,full_name,M2,sigma_per,equinox,DT,diameter_sigma,saved,albedo,moid_ld,pha,neo,sigma_ad,PC,profit,spkid,sigma_w,sigma_i,per,id,A1,data_arc,A3,score,per_y,sigma_n,epoch_cal,orbit_id,sigma_a,sigma_om,A2,sigma_e,condition_code,rot_per,prov_des,G,last_obs,H,price,IR,spec_T,epoch,n_obs_used,moid,extent,spec_B,e,GM,tp_cal,pdes,class,UB,a,t_jup,om,ma,name,i,tp,prefix,BV,spec,q,w,moid_jup,n,sigma_ma,first_obs,n_del_obs_used,sigma_q,n_dop_obs_used
0.00010605,36.279,58200.0,2.718718842968639,Otto Matic,0.50939,,2656.8183966468127,,,,,556 Phyllis (1905 PW),,8.0012e-06,J2000,,0.435,-6.2079444714782536e+16,0.201,477.9747023,N,N,1.0256e-08,,6.988247525046512e-40,2000556.0,6.5539e-05,5.2892e-06,1413.946997998433,a0000556,,40321.0,,1.6938456948098923e-50,3.87117590143308,1.4408e-09,20180323.0,JPL 62,9.3008e-09,5.9238e-05,,4.888e-08,0.0,4.293,1905 PW,,2018-01-27,9.56,8.469228474049461e-39,,S,2458200.5,1665.0,1.22819,,S,0.1027434707211136,,20170320.3904288,556.0,MBA,0.41,2.465413684282161,3.474,286.09466664024,93.59576124952578,Phyllis,5.240051260645875,2457832.890428766,,0.849,S,2.212108525595684,177.7693355251746,2.39949,0.2546064318603256,2.7005e-05,1907-09-06,,1.2277e-07,
8.2717e-05,22.621,58200.0,2.686154854975102,Otto Matic,0.49357,,2659.447878091154,,,,,557 Violetta (1905 PY),,6.7894e-06,J2000,,0.147,-1.110652004757749e+16,0.084,472.3122788,N,N,8.72e-09,,0.0,2000557.0,0.00010274,3.7137e-06,1394.289177838667,a0000557,,41195.0,,0.0,3.81735572303536,1.2573e-09,20180323.0,JPL 25,7.929e-09,0.00010054,,3.6397e-08,0.0,5.0887,1905 PY,,2017-10-29,12.1,0.0,,,2458200.5,2371.0,1.21364,,,0.09975199738693054,,20190720.0224814,557.0,MBA,,2.442509639771102,3.492,292.8031049363142,235.0272926940551,Violetta,2.489446181459644,2458684.52248145,,,?,2.198864424567103,194.9573764651466,2.35803,0.2581960799251471,2.1277e-05,1905-01-15,,8.7655e-08,
0.00022962,54.811,58200.0,3.03278677437546,Otto Matic,0.47229,,2638.6382707954717,,,,,558 Carmen (1905 QB),,1.1753e-05,J2000,,0.373,8.221907677595108e+17,0.131,703.2574319,N,N,1.312e-08,,4143349374087042.5,2000558.0,5.1956e-05,3.8775e-06,1811.23573836062,a0000558,,41290.0,,131.95191353977359,4.95889319195242,1.2897e-09,20180323.0,JPL 39,1.258e-08,2.626e-05,,3.6101e-08,0.0,11.387,1905 QB,,2018-02-26,9.09,5.746024092539439e+16,,M,2458200.5,2511.0,1.80707,,,0.04293564182900141,,20180719.9627808,558.0,MBA,0.278,2.907932812667949,3.267,143.7178306053108,336.3550375127143,Carmen,8.374519841298323,2458319.4627808034,,0.733,M,2.783078850960437,311.4978635529081,2.03892,0.1987593289904063,4.5612e-05,1905-02-09,,1.0868e-07,
0.00013246,79.82,58200.0,2.889651038501306,Otto Matic,0.49227,,2643.8504472396708,,,,,559 Nanon (1905 QD),,9.0363e-06,J2000,,2.7,9.546033468150995e+17,0.05,595.5702012,N,N,1.0678e-08,,4980652434624260.0,2000559.0,3.5838e-05,4.5985e-06,1630.296891675699,a0000559,,41143.0,,132.21252236198356,4.46350962813333,1.2239e-09,20180323.0,JPL 96,1.0017e-08,2.0072e-05,,3.8848e-08,0.0,10.059,1905 QD,,2017-10-29,9.5,6.6714125780876504e+16,,C,2458200.5,2312.0,1.53036,,Xk,0.06594112249708124,,20170614.8202642,559.0,MBA,0.379,2.710891790844873,3.341,112.07479044555,62.08973678747865,Nanon,9.3018267543441,2457919.3202641956,,0.733,Xk,2.532132543188439,128.2442318660146,2.16354,0.22081867532114,2.9333e-05,1905-03-08,,1.082e-07,
6.9611e-05,35.334,58200.0,3.194641790412868,Otto Matic,0.45228,,2646.279717850778,,,,,560 Delila (1905 QF),,9.8187e-06,J2000,,0.276,-2.0232374666226644e+16,0.062,514.8874768,N,N,1.2549e-08,,2681287129818586.0,2000560.0,2.9882e-05,4.1405e-06,1666.425830565287,a0000560,,41227.0,,132.33398589253892,4.56242527191044,1.2729e-09,20180323.0,JPL 69,1.0805e-08,2.656e-05,,3.6824e-08,0.0,29.913,1905 QF,,2018-01-27,11.0,3.4255542694855052e+16,,,2458200.5,2011.0,1.32304,,B,0.1613517907151877,,20181007.1682328,560.0,MBA,,2.750795939657124,3.311,105.3373774686123,317.1894755172311,Delila,8.468638276608273,2458398.6682328284,,,B,2.30695008890138,3.802069061847225,1.93825,0.2160312168696283,1.4878e-05,1905-03-14,,1.0339e-07,
0.00010563,31.562,58200.0,3.546207790457344,Otto Matic,0.5161,,2635.005813506083,,,,,561 Ingwelde (1905 QG),,1.6067e-05,J2000,,0.466,-3.0167279851362772e+16,0.058,709.807163,N,N,1.8364e-08,,0.0,2000561.0,0.00013951,4.6999e-06,2068.407378177731,a0000561,,41212.0,,0.0,5.66299076845375,1.3519e-09,20180323.0,JPL 28,1.6452e-08,0.00013828,,3.8863e-08,0.0,12.012,1905 QG,,2018-01-24,11.21,0.0,,XCU,2458200.5,2157.0,1.8239,,,0.1161924449140731,,20170210.3620225,561.0,MBA,,3.177057689841593,3.189,159.5012577300665,70.60005365856075,Ingwelde,1.543978561122258,2457794.862022536,,0.745,?,2.807907589225841,316.1924020275915,1.54718,0.1740469521614066,1.846e-05,1905-03-26,,1.266e-07,
0.000133,32.651,58200.0,3.32396433215557,Otto Matic,0.48553,,2636.5622961078925,,,,,562 Salome (1905 QH),,1.5043e-05,J2000,,0.138,-3.3398892534800212e+16,0.158,674.392693,N,N,1.7394e-08,,0.0,2000562.0,3.4908e-05,4.7776e-06,1916.458198585737,a0000562,,41206.0,,0.0,5.24697658750373,1.4745e-09,20180323.0,JPL 27,1.5801e-08,2.515e-05,,4.4632e-08,0.0,6.351,1905 QH,,2018-01-27,9.95,0.0,,S,2458200.5,1957.0,1.7329,,,0.1008354472835803,,20170402.1912321,562.0,MBA,0.415,3.019492459438674,3.211,70.59902712761571,66.64959170454173,Salome,11.10445332745282,2457845.691232071,,0.794,?,2.715020586721777,263.6832278833591,2.02424,0.1878465182625243,2.5029e-05,1905-04-04,,1.3358e-07,
5.1399e-05,53.29,58200.0,3.35118223605828,Otto Matic,0.51587,,2650.8311846434376,,,,,563 Suleika (1905 QK),,9.0637e-06,J2000,,1.1,-1.9675195735312778e+17,0.2477,424.0980075,N,N,1.2411e-08,,2.171228128109319e-39,2000563.0,2.2655e-05,5.2755e-06,1631.526831863444,a0000563,,40146.0,,5.36840265629271e-50,4.46687702084447,1.2258e-09,20180323.0,JPL 38,1.0045e-08,2.125e-05,,4.777e-08,0.0,5.69,1905 QK,,2017-09-28,8.5,2.684201328146355e-38,,S,2458200.5,1819.0,1.08975,,Sl,0.2355704585714954,,20191002.7781156,563.0,MBA,0.471,2.712255066321955,3.299,85.18667066827919,236.704374270894,Suleika,10.24277139304717,2458759.2781156343,,0.887,Sl,2.07332789658563,336.9482061551679,1.99004,0.2206522093104819,1.0965e-05,1907-10-30,,1.2819e-07,
5.2577e-05,52.01,58200.0,3.507007298442701,Otto Matic,0.46723,,2645.848156654851,,,,,564 Dudu (1905 QM),,1.217e-05,J2000,,1.385,2.641080608005536e+17,0.05,385.80834954,N,N,1.7126e-08,,1514999104050866.0,2000564.0,1.5876e-05,5.2326e-06,1661.45488403449,a0000564,,41201.0,,132.31240783274257,4.5488155620383,1.5872e-09,20180323.0,JPL 32,1.3406e-08,1.3953e-05,,4.5097e-08,0.0,8.882,1905 QM,,2018-02-26,10.43,2.029785483825585e+16,,CDX,2458200.5,1864.0,0.991362,,Xc,0.2774480639709049,,20191013.1937172,564.0,MBA,0.312,2.745322802041192,3.223,70.76577221205258,236.6684908735057,Dudu,17.99382094426623,2458769.6937172045,,0.731,Xc,1.983638305639684,214.9894878732259,1.72443,0.2166775658246082,1.0735e-05,1905-05-09,,1.245e-07,
7.959e-05,27.332,58200.0,2.760284745619478,Otto Matic,0.46484,,2654.4235948479486,,,,,565 Marbachia (1905 QN),,7.7622e-06,J2000,,0.399,-1.9591010698012844e+16,0.105,452.2700238,N,N,1.0238e-08,,0.0,2000565.0,2.7896e-05,4.8622e-06,1395.221239434604,a0000565,,41199.0,,0.0,3.81990756860946,1.4355e-09,20180323.0,JPL 28,9.0631e-09,2.1116e-05,,4.02e-08,0.0,4.587,1905 QN,,2018-02-25,10.88,0.0,,S,2458200.5,2146.0,1.16214,,,0.1295985268619471,,20190315.57402,565.0,MBA,0.422,2.443598039462408,3.463,225.811302603561,267.7374658799932,Marbachia,10.99695526050396,2458558.074020023,,0.811,?,2.126911333305338,291.6620705205174,2.3082,0.258023594986187,2.0313e-05,1905-05-10,,9.929e-08,
0.00012496,167.381,58200.0,3.778470255634416,Otto Matic,0.52427,,2630.968128186346,,,,,566 Stereoskopia (1905 QO),,2.1057e-05,J2000,,3.493,-3.046953056151121e+18,0.039,770.3075312,N,N,2.3408e-08,,2.6103833275745408e+17,2000566.0,6.0823e-05,4.2784e-06,2266.026534727469,a0000566,,40907.0,,131.5684064093173,6.20404253176583,1.4763e-09,20180323.0,JPL 75,2.0916e-08,5.8622e-05,,4.8313e-08,0.0,12.103,1905 QO,,2017-06-03,8.1,3.651579260328926e+18,,C,2458200.5,2062.0,1.97936,,,0.1191070499665216,,20190930.1881841,566.0,OMB,0.291,3.376326023276727,3.135,79.55144545399236,271.6392755357497,Stereoskopia,4.894719020195557,2458756.6881840657,,0.712,C,2.974181790919039,299.4166627495994,1.68819,0.1588683956180136,1.9586e-05,1905-06-04,,1.6619e-07,
0.00014073,93.41,58200.0,3.4188531083214,Otto Matic,0.47158,,2634.3931427704724,,,,,567 Eleutheria (1905 QP),,1.7431e-05,J2000,,2.2,-7.820287542986254e+17,0.0439,722.9494339,N,N,1.9603e-08,,0.0,2000567.0,4.0281e-05,4.798e-06,2026.665286940737,a0000567,,41066.0,,0.0,5.548707151104,1.5277e-09,20180323.0,JPL 26,1.797e-08,3.1692e-05,,4.7452e-08,0.0,7.717,1905 QP,,2017-11-02,9.16,0.0,,CFB,2458200.5,2023.0,1.85767,,,0.09083242860874938,,20150822.7368106,567.0,MBA,0.309,3.134168932511307,3.186,58.27012093205537,167.5534437616276,Eleutheria,9.25582541092161,2457257.236810614,,0.652,?,2.849484756701213,133.5839223736845,1.57449,0.177631699876511,2.5147e-05,1905-05-28,,1.4707e-07,
8.4093e-05,71.224,58200.0,3.365958861518965,Otto Matic,0.44103,,2639.241386386721,,,,,568 Cheruskia (1905 QS),,1.1225e-05,J2000,,0.906,-3.46674331469822e+17,0.056,548.8581261,N,N,1.4098e-08,,0.0,2000568.0,2.0738e-05,4.3257e-06,1786.672857209458,a0000568,,40441.0,,0.0,4.89164368845848,1.2659e-09,20180323.0,JPL 64,1.207e-08,1.4624e-05,,3.563e-08,0.0,13.209,1905 QS,,2017-09-26,9.5,0.0,,,2458200.5,1798.0,1.41033,,,0.1680938261476159,,20190329.4927194,568.0,MBA,,2.88158261448905,3.198,249.7878392219659,285.1472487247606,Cheruskia,18.39375488903804,2458571.9927194193,,,?,2.397206367459135,174.2816629771347,1.96327,0.2014918391732169,1.669e-05,1907-01-06,,1.0433e-07,
6.243e-05,72.95,58200.0,3.138333007911553,Otto Matic,0.51722,,2654.9608964241384,,,,,569 Misa (1905 QT),,9.3577e-06,J2000,,1.6,-2.522453548365321e+17,0.0297,463.3302352,N,N,1.2378e-08,,2.5276304953488496e+16,2000569.0,0.00022793,4.1873e-06,1581.758066232245,a0000569,,39525.0,,132.76804482120693,4.3306175666865,1.3465e-09,20180323.0,JPL 26,1.0479e-08,0.00022757,,4.312e-08,0.0,11.595,1905 QT,,2017-10-29,10.12,3.022999991338584e+17,,C,2458200.5,2086.0,1.19056,,Cg,0.1812394352217347,,20190429.6483341,569.0,MBA,0.335,2.656813609784747,3.364,301.7032317973189,268.3593102176164,Misa,1.291514208906975,2458603.148334051,,0.716,Cg,2.175294211657941,142.848235815099,2.08969,0.2275948564356126,1.3976e-05,1909-08-12,,1.1324e-07,
0.00012257,87.486,58200.0,3.8372212220496,Otto Matic,0.51195,,2630.174482223135,,,,,570 Kythera (1905 QX),,1.8613e-05,J2000,,0.784,-3.634777866080247e+17,0.069,789.9061324,N,N,2.0498e-08,,51955784378.97054,2000570.0,0.0001337,4.2637e-06,2322.819948562618,a0000570,,41113.0,,131.52872411115675,6.35953442453831,1.2419e-09,20180323.0,JPL 34,1.8336e-08,0.00013237,,3.9024e-08,0.0,8.12,1905 QX,,2018-02-21,8.81,725745996555.1243,,ST,2458200.5,2708.0,2.02972,,T,0.1179063529072248,,20201011.7636888,570.0,OMB,0.374,3.432506857189362,3.128,223.3333718378832,215.281539066942,Kythera,1.813529112517707,2459134.263688835,,0.775,T,3.027792492329124,159.1895696193536,1.61696,0.1549840314669121,1.8781e-05,1905-07-31,,1.286e-07,
3.6409e-05,11.696,58200.0,2.997271634500996,Otto Matic,0.45784,,2680.1013987820397,,,,,571 Dulcinea (1905 QZ),,5.8066e-06,J2000,,0.088,-2080146774260138.8,0.298,322.02221903,N,N,8.4932e-09,,2.597213373117327e-41,2000571.0,4.03e-05,4.1515e-06,1366.108916957533,a0000571,,40961.0,,5.675707433179098e-52,3.74020237360036,1.1201e-09,20180323.0,JPL 33,6.8276e-09,3.9513e-05,,3.2837e-08,0.0,126.3,1905 QZ,,2017-10-29,11.59,2.837853716589549e-40,,S,2458200.5,2238.0,0.827459,,S,0.2439459318995211,,20180310.5718615,571.0,MBA,0.437,2.409487066631685,3.474,3.187940041164709,3.27509014581392,Dulcinea,5.227749862937124,2458188.0718615223,,0.867,S,1.821702498762375,27.63130051994886,2.45881,0.263522180062888,9.6019e-06,1905-09-06,,7.8917e-08,
5.4497e-05,28.903,58200.0,2.778919985471402,Otto Matic,0.50016,,2658.836863714819,,,,,572 Rebekka (1905 RB),,6.247e-06,J2000,,0.433,-1.5688306204854014e+16,0.089,398.8291994,N,N,8.5213e-09,,1550660071280452.8,2000572.0,2.6861e-05,4.8451e-06,1358.15896809775,a0000572,,41033.0,,132.96184318574097,3.71843659985695,1.2192e-09,20180323.0,JPL 72,7.3598e-09,2.3335e-05,,4.4089e-08,0.0,5.6497,1905 RB,,2018-01-22,10.94,1.8801436225505548e+16,,XDC,2458200.5,1852.0,1.02482,,C,0.1578205573077465,,20170624.6643416,572.0,MBA,0.308,2.400130113368483,3.486,194.5633137366004,71.92150500012778,Rebekka,10.57963430660668,2457929.164341625,,0.691,C,2.021340241265565,191.9991659996769,2.66975,0.2650647004188466,1.4575e-05,1905-09-19,,1.0534e-07,
0.00011627,47.582,58200.0,3.355177436522428,Otto Matic,0.46583,,2637.218325196037,,,,,573 Recha (1905 RC),,1.5204e-05,J2000,,0.534,-1.03364327542528e+17,0.1,651.3849626,N,N,1.78e-08,,0.0,2000573.0,3.3145e-05,5.4399e-06,1910.549759984679,a0000573,,41069.0,,0.0,5.2308001642291,1.4995e-09,20180323.0,JPL 22,1.5986e-08,2.526e-05,,4.8324e-08,0.0,7.16633,1905 RC,,2018-02-27,9.4,0.0,,,2458200.5,2091.0,1.67378,,,0.1134623626382879,,20151009.2176403,573.0,MBA,,3.013283204806779,3.217,342.9555507250061,168.7899767089634,Recha,9.830662453537014,2457304.717640308,,,?,2.671388973091131,28.88632592244701,2.11584,0.1884274398604969,2.221e-05,1905-09-19,,1.4196e-07,
3.9225e-05,8.456,58200.0,2.792110871877982,Otto Matic,0.43028,,2700.365048045768,,,,,574 Reginhild (1905 RD),,5.1043e-06,J2000,,0.031,-580146302315686.9,0.298,285.1915594,N,N,7.6959e-09,,0.0,2000574.0,4.0645e-05,5.1644e-06,1234.565576118974,a0000574,,41037.0,,0.0,3.38005633434353,1.2056e-09,20180323.0,JPL 23,6.2078e-09,3.8951e-05,,3.5157e-08,0.0,14.339,1905 RD,,2018-01-26,12.3,0.0,,S,2458200.5,1377.0,0.73282,,,0.2397158928904499,,20170812.7791419,574.0,MBA,,2.252218341226599,3.581,336.8059982181557,64.79972426251837,Reginhild,5.683580367476074,2457978.2791418987,,,?,1.712325810575217,76.6574385494089,2.61061,0.2916005491840371,1.1535e-05,1905-09-19,,7.8105e-08,
8.7519e-05,19.106,58200.0,2.881084809582646,Otto Matic,0.41658,,2647.557615865962,,,,,575 Renate (1905 RE),,9.1372e-06,J2000,,0.29,-6691938265492290.0,0.211,476.811084,N,N,1.1768e-08,,0.0,2000575.0,2.4237e-05,5.3662e-06,1491.314447918184,a0000575,,41069.0,,0.0,4.08299643509427,1.479e-09,20180323.0,JPL 31,1.0434e-08,1.5922e-05,,4.7829e-08,0.0,3.676,1905 RE,,2018-02-27,10.8,0.0,,,2458200.5,2054.0,1.2252,,,0.1278261941546612,,20190930.7126925,575.0,MBA,,2.554546812722419,3.379,349.6792275530611,225.6107908147731,Renate,15.00987707662579,2458757.212692506,,,?,2.228008815862192,333.7418933267646,2.5068,0.2413977820053615,2.0678e-05,1905-09-19,,1.2283e-07,
7.3006e-05,74.378,58200.0,3.564003426936658,Otto Matic,0.44982,,2639.923018368429,,,,,576 Emanuela (1905 RF),,1.3822e-05,J2000,,0.319,-3.947990455401173e+17,0.055,547.8657426,N,N,1.7392e-08,,0.0,2000576.0,2.4211e-05,4.6529e-06,1888.398192839581,a0000576,,34087.0,,0.0,5.17015247868468,1.3954e-09,20180323.0,JPL 38,1.459e-08,2.1824e-05,,4.3998e-08,0.0,8.192,1905 RF,,2017-07-05,9.3,0.0,,,2458200.5,2319.0,1.40778,,,0.1919956763134846,,20190119.1600475,576.0,MBA,,2.989946606148054,3.205,299.6271351811912,302.396885625296,Emanuela,10.20052082085218,2458502.660047464,,,?,2.41588978535945,26.83635110258147,1.78149,0.1906377592210405,1.3597e-05,1924-03-08,,1.3275e-07,
9.5425e-05,38.234,58200.0,3.592820236191901,Otto Matic,0.49778,,2637.1887075902023,,,,,577 Rhea (1905 RH),,1.5945e-05,J2000,,1.701,-5.362802622404708e+16,0.23,627.5638669,N,N,1.9066e-08,,0.0,2000577.0,5.0076e-05,4.6752e-06,2003.174235688212,a0000577,,41036.0,,0.0,5.48439215794172,1.4305e-09,20180323.0,JPL 26,1.6503e-08,4.8028e-05,,4.1996e-08,0.0,12.249,1905 RH,,2018-02-25,9.4,0.0,,,2458200.5,2220.0,1.61257,,,0.1552836370950952,,20200617.1586428,577.0,MBA,,3.109903162158406,3.194,328.5652642981183,213.1445212463443,Rhea,5.297563690421866,2459017.658642803,,,?,2.626986088124911,330.6837386630166,1.64747,0.1797147714793357,1.6644e-05,1905-10-20,,1.3082e-07,
6.3325e-05,69.29,58200.0,3.281330545044491,Otto Matic,0.4984,,2649.4273542655183,,,,,578 Happelia (1905 RZ),,1.0346e-05,J2000,,2.1,6.245004837433537e+17,0.0769,472.9271674,N,N,1.3577e-08,,3885393180993038.5,2000578.0,3.1149e-05,4.1053e-06,1666.924066513,a0000578,,40758.0,,132.49136771327593,4.56378936759206,1.3404e-09,20180323.0,JPL 100,1.1384e-08,2.9078e-05,,3.0417e-08,0.0,10.061,1905 RZ,,2017-06-05,9.4,4.799558228938607e+16,,,2458200.5,2429.0,1.21522,,Xc,0.1926281464280193,,20180807.3089068,578.0,MBA,,2.751344209737326,3.31,29.40632994688881,330.3458559218593,Happelia,6.150682903395583,2458337.8089067657,,,Xc,2.221357874430161,261.1348812652176,1.94218,0.2159666461310837,1.3553e-05,1905-11-02,,8.3338e-08,
0.00018705,85.57,58200.0,3.25427385002676,Otto Matic,0.4764,,2636.3205973469844,,,,,579 Sidonia (1905 SD),,1.4988e-05,J2000,,2.2,-8.041396513186249e+17,0.1748,690.4770891,N,N,1.7003e-08,,6.7539843206339624e+16,2000579.0,4.0309e-05,4.9652e-06,1912.342821244752,a0000579,,40547.0,,131.83602986734923,5.23570929841137,1.4754e-09,20180323.0,JPL 33,1.5754e-08,2.4097e-05,,4.3153e-08,0.0,16.286,1905 SD,,2018-01-27,7.85,9.567799481620996e+17,,S,2458200.5,2056.0,1.77423,,K,0.07930092118204866,,20190617.7802188,579.0,MBA,0.418,3.015168231731596,3.215,82.66744473542784,274.9520279727949,Sidonia,11.01119149477597,2458652.280218799,,0.818,K,2.776062613436432,228.0753221953413,1.93931,0.1882507655011744,3.4897e-05,1907-01-23,,1.3264e-07,
0.00016675,48.204,58200.0,3.507128086685448,Otto Matic,0.45629,,2632.9547590910897,,,,,580 Selene (1905 SE),,1.5976e-05,J2000,,0.236,-1.0747113586290779e+17,0.082,771.5606586,N,N,1.7554e-08,,0.0,2000580.0,7.7122e-05,4.206e-06,2127.802324238272,a0000580,,40949.0,,0.0,5.82560526827727,1.2703e-09,20180323.0,JPL 25,1.6205e-08,7.1448e-05,,3.715e-08,0.0,9.47,1905 SE,,2018-01-27,10.2,0.0,,,2458200.5,2186.0,1.98258,,,0.08325256488135682,,20151117.8355089,580.0,OMB,,3.237590383245079,3.176,98.98833437202424,144.8533133439765,Selene,3.663106730147087,2457344.3355088695,,,?,2.968052679804711,336.7062887276427,1.70496,0.1691886487288596,2.8144e-05,1905-12-17,,1.2203e-07,
0.0004999,61.481,58200.0,3.319834197731158,Otto Matic,0.44344,,2631.4137237528753,,,,,581 Tauntonia (1905 SH),,2.0627e-05,J2000,,0.265,4.3622499929217216e+17,0.031,828.3950454,N,N,2.1708e-08,,1816735967891393.2,2000581.0,8.9175e-05,4.9172e-06,2103.018163078132,a0000581,,40645.0,,131.59068618764377,5.75774993313657,1.679e-09,20180323.0,JPL 27,2.1006e-08,1.2701e-05,,4.1351e-08,0.0,16.54,1905 SH,,2017-06-02,9.7,3.048634762138298e+16,,,2458200.5,1778.0,2.12862,,Xk,0.03344332184935824,,20160303.3332774,581.0,OMB,,3.21240084244802,3.077,102.4542912306451,128.3298569961692,Tauntonia,21.8910865063704,2457450.8332774215,,,Xk,3.104967487164881,27.58912713631331,1.85686,0.1711825443642757,8.5227e-05,1906-02-20,,1.3633e-07,
6.3682e-05,44.347,58200.0,3.19037879710744,Otto Matic,0.46485,,2644.991348440517,,,,,582 Olympia (1906 SO),,8.9766e-06,J2000,,0.687,-8.368263431090512e+16,0.218,435.1426521,N,N,1.2399e-08,,0.0,2000582.0,1.4842e-05,5.624e-06,1539.792045494696,a0000582,,40849.0,,0.0,4.2157208637774,1.363e-09,20180323.0,JPL 30,1.0142e-08,9.3545e-06,,4.5722e-08,0.0,36.312,1906 SO,,2017-11-25,9.11,0.0,,S,2458200.5,2093.0,1.11813,,,0.2225495978119685,,20191009.9653848,582.0,MBA,0.534,2.609610933427446,3.189,155.7113711051713,227.6785354702878,Olympia,30.03446049325557,2458766.4653848084,,0.891,?,2.028843069747452,310.431907910397,2.07233,0.2337978047446928,1.4466e-05,1906-01-23,,1.1778e-07,
8.2678e-05,78.236,58200.0,3.682240161180206,Otto Matic,0.47343,,2635.3626111298827,,,,,583 Klotilde (1905 SP),,1.5802e-05,J2000,,0.341,-3.111481353610418e+17,0.072,656.5648153,N,N,1.8802e-08,,2.737059534027739e+16,2000583.0,3.29e-05,4.2742e-06,2063.193922904256,a0000583,,40858.0,,131.78813055649414,5.64871710582958,1.3364e-09,20180323.0,JPL 35,1.6195e-08,3.0315e-05,,3.9206e-08,0.0,9.2135,1905 SP,,2017-12-01,9.01,3.728912316783806e+17,,C,2458200.5,2125.0,1.68709,,,0.1609611717884408,,20201101.2286581,583.0,MBA,0.306,3.171716893432171,3.166,257.8646957083174,193.4997437183927,Klotilde,8.243754730071139,2459154.7286581174,,0.664,C,2.661193625684136,252.3449133060338,1.49123,0.1744867489204533,1.3909e-05,1906-01-20,,1.2211e-07,
3.9748e-05,54.01,58200.0,2.927172348990532,Otto Matic,0.45372,,2668.430001393223,,,,,584 Semiramis (1906 SY),,6.79e-06,J2000,,1.4,-2.0483512567912608e+17,0.1987,332.61114556,N,N,9.921e-09,,2.430056365184816e-39,2000584.0,2.9879e-05,3.6022e-06,1335.579948819281,a0000584,,40713.0,,5.588952951681475e-50,3.65661861415272,1.3704e-09,20180323.0,JPL 77,8.0443e-09,2.8896e-05,,4.6422e-08,0.0,5.068,1906 SY,0.24,2017-07-04,8.71,2.794476475840738e-38,,S,2458200.5,1567.0,0.854668,,Sl,0.2332959870395579,,20180720.8058011,584.0,MBA,0.521,2.373454855729327,3.483,282.0394971950847,327.7068464328771,Semiramis,10.72324228679301,2458320.3058010787,,0.916,Sl,1.819737362468122,85.47407844969725,2.65768,0.2695458256304745,1.0654e-05,1906-01-15,,1.1045e-07,
5.4261e-05,49.761,58200.0,2.743406330749264,Otto Matic,0.48391,,2658.5449722133126,,,,,585 Bilkis (1906 TA),,6.4001e-06,J2000,,0.287,-8.005981584218083e+16,0.049,440.7622669,N,N,8.4558e-09,,7962730686650021.0,2000585.0,3.0402e-05,3.8896e-06,1384.29717622025,a0000585,,40798.0,,132.94724861066564,3.78999911353936,1.2023e-09,20180323.0,JPL 43,7.4923e-09,2.6927e-05,,3.4598e-08,0.0,8.577,1906 TA,,2017-10-29,10.4,9.594659245730144e+16,,C,2458200.5,2359.0,1.13257,,,0.1285900032165709,,20190925.1870354,585.0,MBA,0.32,2.430826361150053,3.484,180.2933435057588,216.6584284532787,Bilkis,7.567593698981375,2458751.687035353,,0.702,C,2.118246391550842,328.8784113371335,2.26343,0.260059766200608,1.4042e-05,1906-02-16,,8.4064e-08,
0.0001774,95.203,58200.0,3.226688424232272,Otto Matic,0.5071,,2636.710039477182,,,,,586 Thekla (1906 TC),,1.2777e-05,J2000,,0.752,-5.6065950648937946e+17,0.04,730.0245445,N,N,1.4173e-08,,4.931261526869415e+16,2000586.0,0.00015071,3.8674e-06,1939.160751431077,a0000586,,40907.0,,131.8555019738591,5.30913278968125,1.2232e-09,20180323.0,JPL 29,1.3368e-08,0.00014694,,3.7365e-08,0.0,13.67,1906 TC,,2018-01-22,9.21,6.71914725390941e+17,,C,2458200.5,2660.0,1.87585,,Ch,0.06026259608950496,,20170315.4996719,586.0,MBA,0.372,3.043291761996556,3.236,228.4176067703853,69.15368826441427,Thekla,1.626513645531169,2457827.999671947,,0.66,Ch,2.859895099760839,251.607402823803,1.82422,0.1856473217779003,3.2917e-05,1906-01-23,,1.1473e-07,
5.8448e-05,11.022,58200.0,2.725158085657545,Otto Matic,0.44566,,2651.38977045768,,,,,587 Hypsipyle (1906 TF),,8.1728e-06,J2000,,0.086,-1284765381004478.8,0.208,372.58863381,N,N,1.1396e-08,,0.0,2000587.0,1.688e-05,7.0839e-06,1302.949740701225,a0000587,,40578.0,,0.0,3.56728197317242,1.7331e-09,20180323.0,JPL 20,9.7627e-09,1.0264e-05,,6.1846e-08,0.0,2.8881,1906 TF,,2017-03-29,11.9,0.0,,,2458200.5,1263.0,0.957393,,,0.1672723799920928,,20161027.9903228,587.0,MBA,,2.334637683859191,3.426,324.5725373869723,141.1900076054767,Hypsipyle,24.99377510129344,2457689.4903227803,,,?,1.944117282060837,188.503111757448,2.30476,0.276296152303046,1.6677e-05,1906-02-22,,1.4618e-07,
